계약일,단지명,전용면적(㎡),거래금액(만원),시군구
2022-07-02,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-07-02,포항자이 애서턴,84.9253,"53,173",경상북도 포항북구 학잠동
2022-07-03,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-03,힐스테이트 환호공원 1블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-07-03,힐스테이트 환호공원 2블록,59.9749,"33,650",경상북도 포항북구 양덕동
2022-07-03,힐스테이트 환호공원 2블록,84.8442,"50,740",경상북도 포항북구 양덕동
2022-07-03,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-03,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-07-03,포항자이 애서턴,84.9253,"49,203",경상북도 포항북구 학잠동
2022-07-04,힐스테이트 환호공원 1블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 1블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 1블록,84.8795,"52,130",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 1블록,84.8442,"52,200",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"52,700",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"50,590",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,101.7442,"61,620",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"52,250",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,84.8442,"52,250",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-04,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-04,포항자이 애서턴,84.9253,"50,860",경상북도 포항북구 학잠동
2022-07-04,포항자이 애서턴,84.9253,"50,860",경상북도 포항북구 학잠동
2022-07-04,포항자이 애서턴,84.9253,"52,363",경상북도 포항북구 학잠동
2022-07-04,흥해 서희스타힐스 더 캐슬,59.9925,"19,686",경상북도 포항북구 흥해읍 옥성리
2022-07-04,KTX포항역 삼구 트리니엔,84.9947,"33,090",경상북도 포항북구 흥해읍 이인리
2022-07-04,한화 포레나 포항,84.8901,"35,000",경상북도 포항북구 흥해읍 이인리
2022-07-04,한화 포레나 포항,109.4477,"49,160",경상북도 포항북구 흥해읍 이인리
2022-07-04,힐스테이트 초곡,74.638,"32,300",경상북도 포항북구 흥해읍 초곡리
2022-07-04,힐스테이트 초곡,84.856,"36,850",경상북도 포항북구 흥해읍 초곡리
2022-07-04,힐스테이트 초곡,84.856,"36,839",경상북도 포항북구 흥해읍 초곡리
2022-07-05,힐스테이트 환호공원 1블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 1블록,84.8795,"51,980",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 1블록,84.7462,"51,460",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 1블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"49,860",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,59.8382,"33,130",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"53,500",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,101.7442,"62,500",경상북도 포항북구 양덕동
2022-07-05,힐스테이트 환호공원 2블록,84.8442,"50,540",경상북도 포항북구 양덕동
2022-07-05,KTX포항역 삼구 트리니엔,84.9947,"32,490",경상북도 포항북구 흥해읍 이인리
2022-07-05,힐스테이트 초곡,74.638,"32,500",경상북도 포항북구 흥해읍 초곡리
2022-07-06,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-06,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-06,KTX포항역 삼구 트리니엔,84.9947,"32,590",경상북도 포항북구 흥해읍 이인리
2022-07-07,힐스테이트포항,59.9785,"23,525",경상북도 포항남구 오천읍 원리
2022-07-07,삼구트리니엔 시그니처,84.9919,"48,930",경상북도 포항북구 득량동
2022-07-07,포항자이 애서턴,84.9253,"51,570",경상북도 포항북구 학잠동
2022-07-07,포항자이 애서턴,84.9253,"51,705",경상북도 포항북구 학잠동
2022-07-07,포항자이 애서턴,84.9253,"51,570",경상북도 포항북구 학잠동
2022-07-07,KTX포항역 삼구 트리니엔,84.9947,"32,290",경상북도 포항북구 흥해읍 이인리
2022-07-08,힐스테이트포항,74.8151,"25,460",경상북도 포항남구 오천읍 원리
2022-07-08,힐스테이트 환호공원 2블록,59.9749,"33,550",경상북도 포항북구 양덕동
2022-07-08,포항자이 애서턴,84.9253,"51,720",경상북도 포항북구 학잠동
2022-07-08,포항자이 애서턴,84.9253,"52,200",경상북도 포항북구 학잠동
2022-07-08,흥해 서희스타힐스 더 캐슬,84.9477,"27,530",경상북도 포항북구 흥해읍 옥성리
2022-07-08,KTX포항역 삼구 트리니엔,67.9916,"24,420",경상북도 포항북구 흥해읍 이인리
2022-07-09,포항 아이파크,84.5134,"34,200",경상북도 포항남구 오천읍 용산리
2022-07-09,힐스테이트포항,59.9785,"23,463",경상북도 포항남구 오천읍 원리
2022-07-09,힐스테이트포항,74.8151,"24,720",경상북도 포항남구 오천읍 원리
2022-07-09,포항자이 디오션,84.92,"63,700",경상북도 포항북구 항구동
2022-07-10,KTX포항역 삼구 트리니엔,84.9947,"32,790",경상북도 포항북구 흥해읍 이인리
2022-07-11,힐스테이트포항,84.8786,"29,885",경상북도 포항남구 오천읍 원리
2022-07-11,삼구트리니엔 시그니처,84.9993,"48,910",경상북도 포항북구 득량동
2022-07-11,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-11,힐스테이트 환호공원 2블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-07-11,포항자이 애서턴,84.9253,"50,502",경상북도 포항북구 학잠동
2022-07-11,포항자이 애서턴,84.9146,"52,360",경상북도 포항북구 학잠동
2022-07-11,포항자이 디오션,84.92,"63,700",경상북도 포항북구 항구동
2022-07-12,힐스테이트포항,74.8151,"25,921",경상북도 포항남구 오천읍 원리
2022-07-12,포항 양학 신원아침도시 퀘렌시아,60.64,"24,196",경상북도 포항북구 득량동
2022-07-12,힐스테이트 환호공원 2블록,59.8382,"33,950",경상북도 포항북구 양덕동
2022-07-13,포항자이 애서턴,84.9146,"52,160",경상북도 포항북구 학잠동
2022-07-13,포항자이 애서턴,84.9253,"51,475",경상북도 포항북구 학잠동
2022-07-13,포항자이 애서턴,84.9146,"52,363",경상북도 포항북구 학잠동
2022-07-13,포항자이 애서턴,125.9389,"75,930",경상북도 포항북구 학잠동
2022-07-13,포항자이 애서턴,125.9389,"75,930",경상북도 포항북구 학잠동
2022-07-13,포항자이 애서턴,84.9253,"51,475",경상북도 포항북구 학잠동
2022-07-13,흥해 서희스타힐스 더 캐슬,59.9558,"20,490",경상북도 포항북구 흥해읍 옥성리
2022-07-13,KTX포항역 삼구 트리니엔,84.9947,"32,990",경상북도 포항북구 흥해읍 이인리
2022-07-13,힐스테이트 초곡,59.76,"27,094",경상북도 포항북구 흥해읍 초곡리
2022-07-14,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-14,한화 포레나 포항,84.5162,"36,035",경상북도 포항북구 흥해읍 이인리
2022-07-15,힐스테이트포항,74.8151,"25,921",경상북도 포항남구 오천읍 원리
2022-07-15,힐스테이트포항,74.8151,"26,457",경상북도 포항남구 오천읍 원리
2022-07-15,힐스테이트포항,74.8151,"25,921",경상북도 포항남구 오천읍 원리
2022-07-15,힐스테이트포항,84.8786,"28,915",경상북도 포항남구 오천읍 원리
2022-07-15,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-15,포항자이 애서턴,101.8942,"65,524",경상북도 포항북구 학잠동
2022-07-15,포항자이 애서턴,84.9253,"52,345",경상북도 포항북구 학잠동
2022-07-15,KTX포항역 삼구 트리니엔,84.9947,"33,690",경상북도 포항북구 흥해읍 이인리
2022-07-15,KTX포항역 삼구 트리니엔,84.9947,"31,990",경상북도 포항북구 흥해읍 이인리
2022-07-15,힐스테이트 초곡,84.856,"37,500",경상북도 포항북구 흥해읍 초곡리
2022-07-15,힐스테이트 초곡,84.856,"38,324",경상북도 포항북구 흥해읍 초곡리
2022-07-16,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-16,힐스테이트 환호공원 1블록,84.8442,"52,270",경상북도 포항북구 양덕동
2022-07-16,힐스테이트 환호공원 2블록,101.4761,"61,910",경상북도 포항북구 양덕동
2022-07-16,KTX포항역 삼구 트리니엔,84.9947,"32,290",경상북도 포항북구 흥해읍 이인리
2022-07-17,포항 아이파크,84.5134,"35,720",경상북도 포항남구 오천읍 용산리
2022-07-17,KTX포항역 삼구 트리니엔,84.9947,"31,990",경상북도 포항북구 흥해읍 이인리
2022-07-18,힐스테이트포항,59.9785,"22,968",경상북도 포항남구 오천읍 원리
2022-07-18,힐스테이트포항,74.6624,"26,772",경상북도 포항남구 오천읍 원리
2022-07-18,삼구트리니엔 시그니처,84.9919,"48,910",경상북도 포항북구 득량동
2022-07-18,힐스테이트 환호공원 1블록,59.8382,"33,790",경상북도 포항북구 양덕동
2022-07-18,힐스테이트 환호공원 2블록,59.8382,"33,790",경상북도 포항북구 양덕동
2022-07-18,힐스테이트 초곡,59.941,"26,774",경상북도 포항북구 흥해읍 초곡리
2022-07-19,힐스테이트포항,74.8151,"27,415",경상북도 포항남구 오천읍 원리
2022-07-19,삼구트리니엔 시그니처,84.9993,"48,930",경상북도 포항북구 득량동
2022-07-19,삼구트리니엔 시그니처,84.9993,"48,930",경상북도 포항북구 득량동
2022-07-19,포항자이 디오션,84.97,"57,259",경상북도 포항북구 항구동
2022-07-19,흥해 서희스타힐스 더 캐슬,59.9925,"20,950",경상북도 포항북구 흥해읍 옥성리
2022-07-19,KTX포항역 삼구 트리니엔,67.9916,"24,420",경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,109.4477,"51,490",경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,59.953,"25,600",경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,75.999,"31,350",경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,59.953,"25,600",경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항 2차,84.9151,"39,850",경상북도 포항북구 흥해읍 학천리
2022-07-20,삼구트리니엔 시그니처,84.9993,"48,830",경상북도 포항북구 득량동
2022-07-20,삼구트리니엔 시그니처,84.9993,"48,880",경상북도 포항북구 득량동
2022-07-20,힐스테이트 환호공원 1블록,101.4761,"61,900",경상북도 포항북구 양덕동
2022-07-20,힐스테이트 초곡,84.856,"36,600",경상북도 포항북구 흥해읍 초곡리
2022-07-21,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-21,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-21,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-21,KTX포항역 삼구 트리니엔,84.9947,"33,490",경상북도 포항북구 흥해읍 이인리
2022-07-22,KTX포항역 삼구 트리니엔,84.9727,"32,510",경상북도 포항북구 흥해읍 이인리
2022-07-23,포항 아이파크,84.9913,"34,034",경상북도 포항남구 오천읍 용산리
2022-07-23,포항 아이파크,84.9913,"32,990",경상북도 포항남구 오천읍 용산리
2022-07-23,힐스테이트포항,74.8151,"27,021",경상북도 포항남구 오천읍 원리
2022-07-24,힐스테이트 환호공원 2블록,101.7442,"62,400",경상북도 포항북구 양덕동
2022-07-24,KTX포항역 삼구 트리니엔,84.9947,"32,190",경상북도 포항북구 흥해읍 이인리
2022-07-24,한화 포레나 포항,84.8901,"37,616",경상북도 포항북구 흥해읍 이인리
2022-07-25,힐스테이트 환호공원 1블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-07-25,힐스테이트 환호공원 2블록,84.8442,"51,430",경상북도 포항북구 양덕동
2022-07-25,포항자이 애서턴,84.9146,"51,866",경상북도 포항북구 학잠동
2022-07-26,힐스테이트포항,84.8786,"30,333",경상북도 포항남구 오천읍 원리
2022-07-26,힐스테이트 환호공원 1블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 1블록,84.8442,"51,580",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 2블록,101.4761,"61,760",경상북도 포항북구 양덕동
2022-07-26,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-26,KTX포항역 삼구 트리니엔,84.9947,"32,590",경상북도 포항북구 흥해읍 이인리
2022-07-26,한화 포레나 포항,109.4477,"51,590",경상북도 포항북구 흥해읍 이인리
2022-07-27,포항 아이파크,84.5134,"35,600",경상북도 포항남구 오천읍 용산리
2022-07-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-27,KTX포항역 삼구 트리니엔,84.9947,"31,690",경상북도 포항북구 흥해읍 이인리
2022-07-27,한화 포레나 포항,84.8901,"36,100",경상북도 포항북구 흥해읍 이인리
2022-07-28,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-28,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-28,KTX포항역 삼구 트리니엔,84.9947,"32,990",경상북도 포항북구 흥해읍 이인리
2022-07-29,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-29,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-07-29,힐스테이트 환호공원 2블록,59.9749,"33,650",경상북도 포항북구 양덕동
2022-07-29,흥해 서희스타힐스 더 캐슬,84.9477,"28,800",경상북도 포항북구 흥해읍 옥성리
2022-07-29,KTX포항역 삼구 트리니엔,84.9727,"32,890",경상북도 포항북구 흥해읍 이인리
2022-07-29,한화 포레나 포항,84.8901,"35,680",경상북도 포항북구 흥해읍 이인리
2022-08-01,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-08-01,힐스테이트 환호공원 2블록,101.7442,"62,570",경상북도 포항북구 양덕동
2022-08-01,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-08-01,포항자이 애서턴,125.9389,"80,350",경상북도 포항북구 학잠동
2022-08-01,포항자이 애서턴,125.9389,"80,350",경상북도 포항북구 학잠동
2022-08-01,KTX포항역 삼구 트리니엔,84.9947,"32,240",경상북도 포항북구 흥해읍 이인리
2022-08-02,흥해 서희스타힐스 더 캐슬,59.9925,"20,440",경상북도 포항북구 흥해읍 옥성리
2022-08-02,한화 포레나 포항,109.4477,"50,860",경상북도 포항북구 흥해읍 이인리
2022-08-03,힐스테이트 환호공원 2블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-08-03,힐스테이트 초곡,84.856,"36,850",경상북도 포항북구 흥해읍 초곡리
2022-08-05,포항 아이파크,101.6515,"46,470",경상북도 포항남구 오천읍 용산리
2022-08-05,한화 포레나 포항,109.4477,"50,460",경상북도 포항북구 흥해읍 이인리
2022-08-06,힐스테이트 초곡,84.839,"37,470",경상북도 포항북구 흥해읍 초곡리
2022-08-08,포항 양학 신원아침도시 퀘렌시아,60.6372,"26,802",경상북도 포항북구 득량동
2022-08-08,포항자이 애서턴,84.9253,"49,040",경상북도 포항북구 학잠동
2022-08-09,힐스테이트포항,74.9627,"27,710",경상북도 포항남구 오천읍 원리
2022-08-09,포항자이 애서턴,84.9409,"48,435",경상북도 포항북구 학잠동
2022-08-09,힐스테이트 초곡,74.993,"31,700",경상북도 포항북구 흥해읍 초곡리
2022-08-10,힐스테이트포항,84.8786,"30,500",경상북도 포항남구 오천읍 원리
2022-08-10,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-08-10,힐스테이트 초곡,59.941,"26,796",경상북도 포항북구 흥해읍 초곡리
2022-08-11,남포항 태왕아너스,84.8442,"34,130",경상북도 포항남구 오천읍 문덕리
2022-08-11,포항 아이파크,84.5134,"35,300",경상북도 포항남구 오천읍 용산리
2022-08-11,힐스테이트 환호공원 2블록,101.7442,"62,400",경상북도 포항북구 양덕동
2022-08-11,한화 포레나 포항,84.8901,"35,500",경상북도 포항북구 흥해읍 이인리
2022-08-11,한화 포레나 포항,84.8901,"35,500",경상북도 포항북구 흥해읍 이인리
2022-08-12,남포항 태왕아너스,69.6684,"29,680",경상북도 포항남구 오천읍 문덕리
2022-08-12,남포항 태왕아너스,69.6684,"29,200",경상북도 포항남구 오천읍 문덕리
2022-08-13,힐스테이트포항,74.8151,"27,816",경상북도 포항남구 오천읍 원리
2022-08-13,힐스테이트포항,59.9785,"22,589",경상북도 포항남구 오천읍 원리
2022-08-13,KTX포항역 삼구 트리니엔,84.9947,"31,690",경상북도 포항북구 흥해읍 이인리
2022-08-13,한화 포레나 포항,109.4477,"50,360",경상북도 포항북구 흥해읍 이인리
2022-08-16,한화 포레나 포항,84.8901,"35,760",경상북도 포항북구 흥해읍 이인리
2022-08-16,힐스테이트 초곡,59.76,"26,000",경상북도 포항북구 흥해읍 초곡리
2022-08-17,힐스테이트 환호공원 2블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-08-17,포항자이 애서턴,84.9146,"49,160",경상북도 포항북구 학잠동
2022-08-17,힐스테이트 초곡,84.856,"38,400",경상북도 포항북구 흥해읍 초곡리
2022-08-20,KTX포항역 삼구 트리니엔,84.9947,"31,390",경상북도 포항북구 흥해읍 이인리
2022-08-22,삼구트리니엔 시그니처,84.9993,"50,230",경상북도 포항북구 득량동
2022-08-22,흥해 서희스타힐스 더 캐슬,59.9874,"18,766",경상북도 포항북구 흥해읍 옥성리
2022-08-22,KTX포항역 삼구 트리니엔,59.9951,"25,050",경상북도 포항북구 흥해읍 이인리
2022-08-22,한화 포레나 포항,75.999,"31,310",경상북도 포항북구 흥해읍 이인리
2022-08-23,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-08-23,KTX포항역 삼구 트리니엔,84.9947,"31,690",경상북도 포항북구 흥해읍 이인리
2022-08-24,힐스테이트포항,74.6624,"25,199",경상북도 포항남구 오천읍 원리
2022-08-24,힐스테이트포항,84.8786,"29,507",경상북도 포항남구 오천읍 원리
2022-08-24,흥해 서희스타힐스 더 캐슬,74.9751,"24,430",경상북도 포항북구 흥해읍 옥성리
2022-08-25,힐스테이트포항,74.8151,"27,411",경상북도 포항남구 오천읍 원리
2022-08-25,한화 포레나 포항,75.999,"31,650",경상북도 포항북구 흥해읍 이인리
2022-08-25,힐스테이트 초곡,84.839,"37,170",경상북도 포항북구 흥해읍 초곡리
2022-08-27,힐스테이트 환호공원 1블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-08-30,힐스테이트포항,74.8151,"27,521",경상북도 포항남구 오천읍 원리
2022-08-31,힐스테이트포항,84.8786,"30,401",경상북도 포항남구 오천읍 원리
2022-08-31,한화 포레나 포항,84.8901,"35,930",경상북도 포항북구 흥해읍 이인리
