계약일,단지명,전용면적,거래금액(만원),층,시군구
2023-01-09,포항자이 디오션,84.92,65000,41,경상북도 포항북구 항구동
2023-01-16,포항자이 디오션,84.97,63750,30,경상북도 포항북구 항구동
2023-01-17,포항자이 디오션,84.92,63340,31,경상북도 포항북구 항구동
2022-01-01,흥해 서희스타힐스 더 캐슬,59.99,18266,11,경상북도 포항북구 흥해읍 옥성리
2022-01-04,흥해 서희스타힐스 더 캐슬,59.96,20490,4,경상북도 포항북구 흥해읍 옥성리
2022-01-10,흥해 서희스타힐스 더 캐슬,84.95,25485,25,경상북도 포항북구 흥해읍 옥성리
2022-01-12,흥해 서희스타힐스 더 캐슬,74.98,25130,7,경상북도 포항북구 흥해읍 옥성리
2022-01-12,흥해 서희스타힐스 더 캐슬,74.98,22495,22,경상북도 포항북구 흥해읍 옥성리
2022-01-13,흥해 서희스타힐스 더 캐슬,74.98,23095,12,경상북도 포항북구 흥해읍 옥성리
2022-01-26,흥해 서희스타힐스 더 캐슬,84.95,27680,6,경상북도 포항북구 흥해읍 옥성리
2022-02-03,흥해 서희스타힐스 더 캐슬,84.95,27780,22,경상북도 포항북구 흥해읍 옥성리
2022-02-06,흥해 서희스타힐스 더 캐슬,59.99,20240,15,경상북도 포항북구 흥해읍 옥성리
2022-02-07,흥해 서희스타힐스 더 캐슬,59.96,20440,22,경상북도 포항북구 흥해읍 옥성리
2022-02-07,흥해 서희스타힐스 더 캐슬,59.96,21000,22,경상북도 포항북구 흥해읍 옥성리
2022-02-09,흥해 서희스타힐스 더 캐슬,84.95,28330,24,경상북도 포항북구 흥해읍 옥성리
2022-02-15,흥해 서희스타힐스 더 캐슬,59.96,20740,13,경상북도 포항북구 흥해읍 옥성리
2022-02-16,흥해 서희스타힐스 더 캐슬,84.95,25985,18,경상북도 포항북구 흥해읍 옥성리
2022-02-18,흥해 서희스타힐스 더 캐슬,59.99,18766,18,경상북도 포항북구 흥해읍 옥성리
2022-02-22,흥해 서희스타힐스 더 캐슬,74.98,25786,18,경상북도 포항북구 흥해읍 옥성리
2022-02-26,흥해 서희스타힐스 더 캐슬,59.99,20290,18,경상북도 포항북구 흥해읍 옥성리
2022-02-28,흥해 서희스타힐스 더 캐슬,74.98,22945,18,경상북도 포항북구 흥해읍 옥성리
2022-02-28,흥해 서희스타힐스 더 캐슬,74.98,22695,18,경상북도 포항북구 흥해읍 옥성리
2022-02-28,흥해 서희스타힐스 더 캐슬,84.95,29630,24,경상북도 포항북구 흥해읍 옥성리
2022-02-28,흥해 서희스타힐스 더 캐슬,84.95,28530,24,경상북도 포항북구 흥해읍 옥성리
2022-03-03,흥해 서희스타힐스 더 캐슬,84.95,25485,14,경상북도 포항북구 흥해읍 옥성리
2022-03-11,흥해 서희스타힐스 더 캐슬,59.99,20090,8,경상북도 포항북구 흥해읍 옥성리
2022-03-24,흥해 서희스타힐스 더 캐슬,59.96,20690,17,경상북도 포항북구 흥해읍 옥성리
2022-04-01,흥해 서희스타힐스 더 캐슬,74.98,22495,16,경상북도 포항북구 흥해읍 옥성리
2022-04-04,흥해 서희스타힐스 더 캐슬,84.95,27957,2,경상북도 포항북구 흥해읍 옥성리
2022-04-07,흥해 서희스타힐스 더 캐슬,59.99,20500,25,경상북도 포항북구 흥해읍 옥성리
2022-04-10,흥해 서희스타힐스 더 캐슬,59.96,18970,14,경상북도 포항북구 흥해읍 옥성리
2022-04-13,흥해 서희스타힐스 더 캐슬,84.95,26585,19,경상북도 포항북구 흥해읍 옥성리
2022-04-19,흥해 서희스타힐스 더 캐슬,74.98,25230,5,경상북도 포항북구 흥해읍 옥성리
2022-04-20,흥해 서희스타힐스 더 캐슬,59.99,20390,8,경상북도 포항북구 흥해읍 옥성리
2022-04-20,흥해 서희스타힐스 더 캐슬,59.96,20490,14,경상북도 포항북구 흥해읍 옥성리
2022-04-24,흥해 서희스타힐스 더 캐슬,59.99,18320,1,경상북도 포항북구 흥해읍 옥성리
2022-04-25,흥해 서희스타힐스 더 캐슬,59.99,20090,8,경상북도 포항북구 흥해읍 옥성리
2022-04-28,흥해 서희스타힐스 더 캐슬,59.99,18766,18,경상북도 포항북구 흥해읍 옥성리
2022-05-02,흥해 서희스타힐스 더 캐슬,59.96,20640,8,경상북도 포항북구 흥해읍 옥성리
2022-05-17,흥해 서희스타힐스 더 캐슬,84.95,28430,23,경상북도 포항북구 흥해읍 옥성리
2022-06-13,흥해 서희스타힐스 더 캐슬,74.98,22995,15,경상북도 포항북구 흥해읍 옥성리
2022-06-18,흥해 서희스타힐스 더 캐슬,84.95,24585,1,경상북도 포항북구 흥해읍 옥성리
2022-06-28,흥해 서희스타힐스 더 캐슬,59.96,20440,15,경상북도 포항북구 흥해읍 옥성리
2022-07-04,흥해 서희스타힐스 더 캐슬,59.99,19686,3,경상북도 포항북구 흥해읍 옥성리
2022-07-08,흥해 서희스타힐스 더 캐슬,84.95,27530,9,경상북도 포항북구 흥해읍 옥성리
2022-07-13,흥해 서희스타힐스 더 캐슬,59.96,20490,7,경상북도 포항북구 흥해읍 옥성리
2022-07-19,흥해 서희스타힐스 더 캐슬,59.99,20950,20,경상북도 포항북구 흥해읍 옥성리
2022-07-29,흥해 서희스타힐스 더 캐슬,84.95,28800,25,경상북도 포항북구 흥해읍 옥성리
2022-08-02,흥해 서희스타힐스 더 캐슬,59.99,20440,7,경상북도 포항북구 흥해읍 옥성리
2022-08-22,흥해 서희스타힐스 더 캐슬,59.99,18766,21,경상북도 포항북구 흥해읍 옥성리
2022-08-24,흥해 서희스타힐스 더 캐슬,74.98,24430,10,경상북도 포항북구 흥해읍 옥성리
2022-09-13,흥해 서희스타힐스 더 캐슬,59.96,19780,3,경상북도 포항북구 흥해읍 옥성리
2022-09-14,흥해 서희스타힐스 더 캐슬,59.96,17320,5,경상북도 포항북구 흥해읍 옥성리
2022-09-29,흥해 서희스타힐스 더 캐슬,59.96,18720,22,경상북도 포항북구 흥해읍 옥성리
2022-10-13,흥해 서희스타힐스 더 캐슬,84.95,26980,15,경상북도 포항북구 흥해읍 옥성리
2022-10-17,흥해 서희스타힐스 더 캐슬,84.95,27280,9,경상북도 포항북구 흥해읍 옥성리
2022-11-01,흥해 서희스타힐스 더 캐슬,59.99,21187,18,경상북도 포항북구 흥해읍 옥성리
2022-11-14,흥해 서희스타힐스 더 캐슬,84.95,26980,9,경상북도 포항북구 흥해읍 옥성리
2023-01-09,흥해 서희스타힐스 더 캐슬,84.95,24980,20,경상북도 포항북구 흥해읍 옥성리
2023-01-25,흥해 서희스타힐스 더 캐슬,59.96,18220,25,경상북도 포항북구 흥해읍 옥성리
2023-01-30,흥해 서희스타힐스 더 캐슬,84.95,24980,8,경상북도 포항북구 흥해읍 옥성리
2023-02-06,흥해 서희스타힐타 더 캐슬,59.96,18980,3,경상북도 포항북구 흥해읍 옥성리 
2023-02-13,흥해 서희스타힐타 더 캐슬,84.95,25085,17,경상북도 포항북구 흥해읍 옥성리 
2023-02-15,흥해 서희스타힐타 더 캐슬,84.95,27750,11,경상북도 포항북구 흥해읍 옥성리 
2023-02-23,흥해 서희스타힐타 더 캐슬,84.95,25085,14,경상북도 포항북구 흥해읍 옥성리 
2023-03-15,흥해 서희스타힐타 더 캐슬,59.96,20160,20,경상북도 포항북구 흥해읍 옥성리 
2023-03-21,흥해 서희스타힐타 더 캐슬,84.95,25885,19,경상북도 포항북구 흥해읍 옥성리 
2023-03-22,흥해 서희스타힐타 더 캐슬,59.96,18690,12,경상북도 포항북구 흥해읍 옥성리 
2023-03-27,흥해 서희스타힐타 더 캐슬,84.95,26600,14,경상북도 포항북구 흥해읍 옥성리 
2023-04-04,흥해 서희스타힐타 더 캐슬,59.99,17450,4,경상북도 포항북구 흥해읍 옥성리 
2022-01-03,KTX포항역 삼구 트리니엔,84.97,32990,8,경상북도 포항북구 흥해읍 이인리
2022-01-06,KTX포항역 삼구 트리니엔,67.99,25420,21,경상북도 포항북구 흥해읍 이인리
2022-01-12,KTX포항역 삼구 트리니엔,60.00,24090,16,경상북도 포항북구 흥해읍 이인리
2022-01-13,KTX포항역 삼구 트리니엔,84.99,33090,20,경상북도 포항북구 흥해읍 이인리
2022-01-24,KTX포항역 삼구 트리니엔,84.99,32790,10,경상북도 포항북구 흥해읍 이인리
2022-01-25,KTX포항역 삼구 트리니엔,84.99,33490,9,경상북도 포항북구 흥해읍 이인리
2022-01-25,KTX포항역 삼구 트리니엔,84.99,33490,6,경상북도 포항북구 흥해읍 이인리
2022-01-27,KTX포항역 삼구 트리니엔,84.99,33490,7,경상북도 포항북구 흥해읍 이인리
2022-02-02,KTX포항역 삼구 트리니엔,84.97,33115,19,경상북도 포항북구 흥해읍 이인리
2022-02-03,KTX포항역 삼구 트리니엔,84.99,32990,24,경상북도 포항북구 흥해읍 이인리
2022-02-07,KTX포항역 삼구 트리니엔,67.99,24820,5,경상북도 포항북구 흥해읍 이인리
2022-02-09,KTX포항역 삼구 트리니엔,84.99,32790,17,경상북도 포항북구 흥해읍 이인리
2022-02-14,KTX포항역 삼구 트리니엔,84.99,33465,12,경상북도 포항북구 흥해읍 이인리
2022-02-17,KTX포항역 삼구 트리니엔,84.97,32990,8,경상북도 포항북구 흥해읍 이인리
2022-02-18,KTX포항역 삼구 트리니엔,60.00,24190,21,경상북도 포항북구 흥해읍 이인리
2022-02-23,KTX포항역 삼구 트리니엔,84.99,34865,10,경상북도 포항북구 흥해읍 이인리
2022-02-24,KTX포항역 삼구 트리니엔,84.99,32590,19,경상북도 포항북구 흥해읍 이인리
2022-02-24,KTX포항역 삼구 트리니엔,84.99,32990,25,경상북도 포항북구 흥해읍 이인리
2022-02-24,KTX포항역 삼구 트리니엔,84.99,32990,23,경상북도 포항북구 흥해읍 이인리
2022-03-10,KTX포항역 삼구 트리니엔,84.99,33868,29,경상북도 포항북구 흥해읍 이인리
2022-03-14,KTX포항역 삼구 트리니엔,84.99,33395,24,경상북도 포항북구 흥해읍 이인리
2022-03-15,KTX포항역 삼구 트리니엔,84.99,32890,21,경상북도 포항북구 흥해읍 이인리
2022-03-15,KTX포항역 삼구 트리니엔,67.99,25420,23,경상북도 포항북구 흥해읍 이인리
2022-03-15,KTX포항역 삼구 트리니엔,67.99,25640,10,경상북도 포항북구 흥해읍 이인리
2022-03-16,KTX포항역 삼구 트리니엔,84.99,32390,8,경상북도 포항북구 흥해읍 이인리
2022-03-23,KTX포항역 삼구 트리니엔,84.99,32990,9,경상북도 포항북구 흥해읍 이인리
2022-03-30,KTX포항역 삼구 트리니엔,84.99,32490,13,경상북도 포항북구 흥해읍 이인리
2022-04-04,KTX포항역 삼구 트리니엔,84.99,33890,29,경상북도 포항북구 흥해읍 이인리
2022-04-05,KTX포항역 삼구 트리니엔,60.00,24210,8,경상북도 포항북구 흥해읍 이인리
2022-04-05,KTX포항역 삼구 트리니엔,84.99,33500,7,경상북도 포항북구 흥해읍 이인리
2022-04-07,KTX포항역 삼구 트리니엔,67.99,24820,10,경상북도 포항북구 흥해읍 이인리
2022-04-14,KTX포항역 삼구 트리니엔,84.99,33990,25,경상북도 포항북구 흥해읍 이인리
2022-04-15,KTX포항역 삼구 트리니엔,84.99,34490,23,경상북도 포항북구 흥해읍 이인리
2022-04-19,KTX포항역 삼구 트리니엔,60.00,23670,14,경상북도 포항북구 흥해읍 이인리
2022-04-26,KTX포항역 삼구 트리니엔,84.99,33480,5,경상북도 포항북구 흥해읍 이인리
2022-04-26,KTX포항역 삼구 트리니엔,67.99,25400,19,경상북도 포항북구 흥해읍 이인리
2022-04-28,KTX포항역 삼구 트리니엔,84.99,33190,16,경상북도 포항북구 흥해읍 이인리
2022-05-02,KTX포항역 삼구 트리니엔,84.99,34240,18,경상북도 포항북구 흥해읍 이인리
2022-05-16,KTX포항역 삼구 트리니엔,84.99,32490,19,경상북도 포항북구 흥해읍 이인리
2022-05-24,KTX포항역 삼구 트리니엔,84.99,32440,17,경상북도 포항북구 흥해읍 이인리
2022-05-27,KTX포항역 삼구 트리니엔,84.97,32490,22,경상북도 포항북구 흥해읍 이인리
2022-05-30,KTX포항역 삼구 트리니엔,67.99,24920,10,경상북도 포항북구 흥해읍 이인리
2022-05-31,KTX포항역 삼구 트리니엔,84.99,31390,2,경상북도 포항북구 흥해읍 이인리
2022-06-05,KTX포항역 삼구 트리니엔,84.99,32990,25,경상북도 포항북구 흥해읍 이인리
2022-06-07,KTX포항역 삼구 트리니엔,84.99,33490,15,경상북도 포항북구 흥해읍 이인리
2022-06-10,KTX포항역 삼구 트리니엔,84.99,32990,16,경상북도 포항북구 흥해읍 이인리
2022-06-18,KTX포항역 삼구 트리니엔,60.00,23990,11,경상북도 포항북구 흥해읍 이인리
2022-06-21,KTX포항역 삼구 트리니엔,84.99,32890,16,경상북도 포항북구 흥해읍 이인리
2022-06-22,KTX포항역 삼구 트리니엔,84.99,32965,26,경상북도 포항북구 흥해읍 이인리
2022-06-25,KTX포항역 삼구 트리니엔,84.99,32290,8,경상북도 포항북구 흥해읍 이인리
2022-06-29,KTX포항역 삼구 트리니엔,84.97,32965,24,경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.99,32290,11,경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.99,32290,9,경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.99,32340,8,경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.99,32540,14,경상북도 포항북구 흥해읍 이인리
2022-07-01,KTX포항역 삼구 트리니엔,67.99,25420,25,경상북도 포항북구 흥해읍 이인리
2022-07-04,KTX포항역 삼구 트리니엔,84.99,33090,13,경상북도 포항북구 흥해읍 이인리
2022-07-05,KTX포항역 삼구 트리니엔,84.99,32490,12,경상북도 포항북구 흥해읍 이인리
2022-07-06,KTX포항역 삼구 트리니엔,84.99,32590,9,경상북도 포항북구 흥해읍 이인리
2022-07-07,KTX포항역 삼구 트리니엔,84.99,32290,8,경상북도 포항북구 흥해읍 이인리
2022-07-08,KTX포항역 삼구 트리니엔,67.99,24420,13,경상북도 포항북구 흥해읍 이인리
2022-07-10,KTX포항역 삼구 트리니엔,84.99,32790,28,경상북도 포항북구 흥해읍 이인리
2022-07-13,KTX포항역 삼구 트리니엔,84.99,32990,24,경상북도 포항북구 흥해읍 이인리
2022-07-15,KTX포항역 삼구 트리니엔,84.99,33690,22,경상북도 포항북구 흥해읍 이인리
2022-07-15,KTX포항역 삼구 트리니엔,84.99,31990,7,경상북도 포항북구 흥해읍 이인리
2022-07-16,KTX포항역 삼구 트리니엔,84.99,32290,5,경상북도 포항북구 흥해읍 이인리
2022-07-17,KTX포항역 삼구 트리니엔,84.99,31990,25,경상북도 포항북구 흥해읍 이인리
2022-07-19,KTX포항역 삼구 트리니엔,67.99,24420,13,경상북도 포항북구 흥해읍 이인리
2022-07-21,KTX포항역 삼구 트리니엔,84.99,33490,19,경상북도 포항북구 흥해읍 이인리
2022-07-22,KTX포항역 삼구 트리니엔,84.97,32510,23,경상북도 포항북구 흥해읍 이인리
2022-07-24,KTX포항역 삼구 트리니엔,84.99,32190,5,경상북도 포항북구 흥해읍 이인리
2022-07-26,KTX포항역 삼구 트리니엔,84.99,32590,17,경상북도 포항북구 흥해읍 이인리
2022-07-27,KTX포항역 삼구 트리니엔,84.99,31690,2,경상북도 포항북구 흥해읍 이인리
2022-07-28,KTX포항역 삼구 트리니엔,84.99,32990,7,경상북도 포항북구 흥해읍 이인리
2022-07-29,KTX포항역 삼구 트리니엔,84.97,32890,9,경상북도 포항북구 흥해읍 이인리
2022-08-01,KTX포항역 삼구 트리니엔,84.99,32240,12,경상북도 포항북구 흥해읍 이인리
2022-08-13,KTX포항역 삼구 트리니엔,84.99,31690,4,경상북도 포항북구 흥해읍 이인리
2022-08-20,KTX포항역 삼구 트리니엔,84.99,31390,2,경상북도 포항북구 흥해읍 이인리
2022-08-22,KTX포항역 삼구 트리니엔,60.00,25050,29,경상북도 포항북구 흥해읍 이인리
2022-08-23,KTX포항역 삼구 트리니엔,84.99,31690,4,경상북도 포항북구 흥해읍 이인리
2022-08-26,KTX포항역 삼구 트리니엔,67.99,25220,25,경상북도 포항북구 흥해읍 이인리
2022-09-20,KTX포항역 삼구 트리니엔,84.99,31990,22,경상북도 포항북구 흥해읍 이인리
2022-09-21,KTX포항역 삼구 트리니엔,84.99,31990,28,경상북도 포항북구 흥해읍 이인리
2022-10-04,KTX포항역 삼구 트리니엔,84.99,33065,24,경상북도 포항북구 흥해읍 이인리
2022-10-11,KTX포항역 삼구 트리니엔,84.99,33065,24,경상북도 포항북구 흥해읍 이인리
2022-10-17,KTX포항역 삼구 트리니엔,84.99,31990,24,경상북도 포항북구 흥해읍 이인리
2022-10-22,KTX포항역 삼구 트리니엔,84.99,31990,22,경상북도 포항북구 흥해읍 이인리
2022-10-24,KTX포항역 삼구 트리니엔,67.99,24700,14,경상북도 포항북구 흥해읍 이인리
2022-11-02,KTX포항역 삼구 트리니엔,84.99,31990,23,경상북도 포항북구 흥해읍 이인리
2022-12-07,KTX포항역 삼구 트리니엔,67.99,23740,13,경상북도 포항북구 흥해읍 이인리
2022-12-08,KTX포항역 삼구 트리니엔,67.99,23120,13,경상북도 포항북구 흥해읍 이인리
2023-02-08,KTX포항역 삼구 트리니엔,60.00,23390,13,경상북도 포항북구 흥해읍 이인리
2023-02-13,KTX포항역 삼구 트리니엔,84.99,28990,16,경상북도 포항북구 흥해읍 이인리
2023-02-14,KTX포항역 삼구 트리니엔,84.99,32490,17,경상북도 포항북구 흥해읍 이인리
2023-03-01,KTX포항역 삼구 트리니엔,67.99,22920,21,경상북도 포항북구 흥해읍 이인리
2023-03-09,KTX포항역 삼구 트리니엔,84.99,29490,7,경상북도 포항북구 흥해읍 이인리
2023-03-21,KTX포항역 삼구 트리니엔,67.99,23120,19,경상북도 포항북구 흥해읍 이인리
2023-04-24,KTX포항역 삼구 트리니엔,84.99,30910,16,경상북도 포항북구 흥해읍 이인리
2022-01-04,한화 포레나 포항,109.45,51260,23,경상북도 포항북구 흥해읍 이인리
2022-01-05,한화 포레나 포항,84.89,34850,15,경상북도 포항북구 흥해읍 이인리
2022-01-07,한화 포레나 포항,84.89,36660,19,경상북도 포항북구 흥해읍 이인리
2022-01-11,한화 포레나 포항,84.89,35800,18,경상북도 포항북구 흥해읍 이인리
2022-01-18,한화 포레나 포항,84.89,36680,25,경상북도 포항북구 흥해읍 이인리
2022-01-18,한화 포레나 포항,84.52,35300,24,경상북도 포항북구 흥해읍 이인리
2022-01-19,한화 포레나 포항,109.45,53326,15,경상북도 포항북구 흥해읍 이인리
2022-01-20,한화 포레나 포항,76.00,32410,8,경상북도 포항북구 흥해읍 이인리
2022-01-20,한화 포레나 포항,84.89,35100,5,경상북도 포항북구 흥해읍 이인리
2022-01-20,한화 포레나 포항,76.00,32490,8,경상북도 포항북구 흥해읍 이인리
2022-01-21,한화 포레나 포항,84.52,35170,20,경상북도 포항북구 흥해읍 이인리
2022-01-24,한화 포레나 포항,84.89,37080,21,경상북도 포항북구 흥해읍 이인리
2022-01-24,한화 포레나 포항,109.45,50160,5,경상북도 포항북구 흥해읍 이인리
2022-01-26,한화 포레나 포항,84.89,35200,17,경상북도 포항북구 흥해읍 이인리
2022-01-26,한화 포레나 포항,84.52,35400,23,경상북도 포항북구 흥해읍 이인리
2022-01-28,한화 포레나 포항,84.89,36300,15,경상북도 포항북구 흥해읍 이인리
2022-01-30,한화 포레나 포항,84.89,35800,21,경상북도 포항북구 흥해읍 이인리
2022-02-03,한화 포레나 포항,109.45,50210,10,경상북도 포항북구 흥해읍 이인리
2022-02-04,한화 포레나 포항,84.89,35600,16,경상북도 포항북구 흥해읍 이인리
2022-02-07,한화 포레나 포항,109.45,50490,1,경상북도 포항북구 흥해읍 이인리
2022-02-08,한화 포레나 포항,109.45,51060,22,경상북도 포항북구 흥해읍 이인리
2022-02-10,한화 포레나 포항,84.89,36480,15,경상북도 포항북구 흥해읍 이인리
2022-02-10,한화 포레나 포항,84.89,35200,19,경상북도 포항북구 흥해읍 이인리
2022-02-11,한화 포레나 포항,84.89,37080,28,경상북도 포항북구 흥해읍 이인리
2022-02-11,한화 포레나 포항,84.52,35100,12,경상북도 포항북구 흥해읍 이인리
2022-02-11,한화 포레나 포항,84.89,35580,28,경상북도 포항북구 흥해읍 이인리
2022-02-13,한화 포레나 포항,84.89,36580,28,경상북도 포항북구 흥해읍 이인리
2022-02-22,한화 포레나 포항,84.52,35690,12,경상북도 포항북구 흥해읍 이인리
2022-02-22,한화 포레나 포항,59.95,26000,19,경상북도 포항북구 흥해읍 이인리
2022-02-24,한화 포레나 포항,59.95,25490,11,경상북도 포항북구 흥해읍 이인리
2022-02-25,한화 포레나 포항,84.52,35500,12,경상북도 포항북구 흥해읍 이인리
2022-02-25,한화 포레나 포항,84.89,35800,20,경상북도 포항북구 흥해읍 이인리
2022-02-25,한화 포레나 포항,84.89,36280,20,경상북도 포항북구 흥해읍 이인리
2022-02-27,한화 포레나 포항,109.45,49660,2,경상북도 포항북구 흥해읍 이인리
2022-02-28,한화 포레나 포항,207.78,50890,11,경상북도 포항북구 흥해읍 이인리
2022-02-28,한화 포레나 포항,109.45,50860,14,경상북도 포항북구 흥해읍 이인리
2022-03-02,한화 포레나 포항,84.89,38780,25,경상북도 포항북구 흥해읍 이인리
2022-03-04,한화 포레나 포항,84.52,34800,29,경상북도 포항북구 흥해읍 이인리
2022-03-08,한화 포레나 포항,109.45,51790,26,경상북도 포항북구 흥해읍 이인리
2022-03-10,한화 포레나 포항,84.89,35200,24,경상북도 포항북구 흥해읍 이인리
2022-03-12,한화 포레나 포항,76.00,33530,24,경상북도 포항북구 흥해읍 이인리
2022-03-15,한화 포레나 포항,84.89,36580,26,경상북도 포항북구 흥해읍 이인리
2022-03-19,한화 포레나 포항,84.52,35300,18,경상북도 포항북구 흥해읍 이인리
2022-03-21,한화 포레나 포항,76.00,31400,14,경상북도 포항북구 흥해읍 이인리
2022-03-22,한화 포레나 포항,84.89,34800,1,경상북도 포항북구 흥해읍 이인리
2022-03-23,한화 포레나 포항,84.89,33700,1,경상북도 포항북구 흥해읍 이인리
2022-03-23,한화 포레나 포항,84.89,33820,1,경상북도 포항북구 흥해읍 이인리
2022-03-26,한화 포레나 포항,84.89,34800,4,경상북도 포항북구 흥해읍 이인리
2022-03-29,한화 포레나 포항,84.89,36300,19,경상북도 포항북구 흥해읍 이인리
2022-03-30,한화 포레나 포항,84.89,34800,20,경상북도 포항북구 흥해읍 이인리
2022-03-31,한화 포레나 포항,59.95,25590,11,경상북도 포항북구 흥해읍 이인리
2022-03-31,한화 포레나 포항,76.00,31740,10,경상북도 포항북구 흥해읍 이인리
2022-04-01,한화 포레나 포항,84.89,35200,25,경상북도 포항북구 흥해읍 이인리
2022-04-04,한화 포레나 포항,84.89,35200,15,경상북도 포항북구 흥해읍 이인리
2022-04-04,한화 포레나 포항,84.89,35000,30,경상북도 포항북구 흥해읍 이인리
2022-04-08,한화 포레나 포항,84.89,37220,18,경상북도 포항북구 흥해읍 이인리
2022-04-09,한화 포레나 포항,84.89,36000,13,경상북도 포항북구 흥해읍 이인리
2022-04-11,한화 포레나 포항,84.89,35000,5,경상북도 포항북구 흥해읍 이인리
2022-04-15,한화 포레나 포항,84.89,35200,23,경상북도 포항북구 흥해읍 이인리
2022-04-18,한화 포레나 포항,84.89,36000,13,경상북도 포항북구 흥해읍 이인리
2022-04-20,한화 포레나 포항,84.52,34700,4,경상북도 포항북구 흥해읍 이인리
2022-04-30,한화 포레나 포항,76.00,34397,27,경상북도 포항북구 흥해읍 이인리
2022-05-04,한화 포레나 포항,76.00,31400,13,경상북도 포항북구 흥해읍 이인리
2022-05-06,한화 포레나 포항,59.95,26200,30,경상북도 포항북구 흥해읍 이인리
2022-05-09,한화 포레나 포항,109.45,50860,22,경상북도 포항북구 흥해읍 이인리
2022-05-10,한화 포레나 포항,84.89,35980,12,경상북도 포항북구 흥해읍 이인리
2022-05-19,한화 포레나 포항,84.89,35980,30,경상북도 포항북구 흥해읍 이인리
2022-05-20,한화 포레나 포항,84.52,36080,26,경상북도 포항북구 흥해읍 이인리
2022-05-20,한화 포레나 포항,109.45,50760,16,경상북도 포항북구 흥해읍 이인리
2022-05-23,한화 포레나 포항,84.89,34800,1,경상북도 포항북구 흥해읍 이인리
2022-05-23,한화 포레나 포항,84.89,36880,14,경상북도 포항북구 흥해읍 이인리
2022-05-31,한화 포레나 포항,84.52,34545,1,경상북도 포항북구 흥해읍 이인리
2022-06-01,한화 포레나 포항,76.00,31600,15,경상북도 포항북구 흥해읍 이인리
2022-06-02,한화 포레나 포항,84.52,35000,19,경상북도 포항북구 흥해읍 이인리
2022-06-10,한화 포레나 포항,84.52,35860,8,경상북도 포항북구 흥해읍 이인리
2022-06-10,한화 포레나 포항,109.45,51790,15,경상북도 포항북구 흥해읍 이인리
2022-06-11,한화 포레나 포항,84.89,36300,18,경상북도 포항북구 흥해읍 이인리
2022-06-14,한화 포레나 포항,84.89,36880,13,경상북도 포항북구 흥해읍 이인리
2022-06-15,한화 포레나 포항,84.52,34950,6,경상북도 포항북구 흥해읍 이인리
2022-06-17,한화 포레나 포항,84.52,35300,11,경상북도 포항북구 흥해읍 이인리
2022-06-17,한화 포레나 포항,76.00,32346,7,경상북도 포항북구 흥해읍 이인리
2022-06-20,한화 포레나 포항,84.89,35200,22,경상북도 포항북구 흥해읍 이인리
2022-06-20,한화 포레나 포항,109.45,49460,1,경상북도 포항북구 흥해읍 이인리
2022-06-22,한화 포레나 포항,84.52,35100,10,경상북도 포항북구 흥해읍 이인리
2022-06-25,한화 포레나 포항,109.45,52060,17,경상북도 포항북구 흥해읍 이인리
2022-06-25,한화 포레나 포항,84.52,35780,10,경상북도 포항북구 흥해읍 이인리
2022-06-26,한화 포레나 포항,84.89,34000,2,경상북도 포항북구 흥해읍 이인리
2022-06-27,한화 포레나 포항,109.45,51590,22,경상북도 포항북구 흥해읍 이인리
2022-06-29,한화 포레나 포항,84.89,34895,1,경상북도 포항북구 흥해읍 이인리
2022-07-01,한화 포레나 포항,84.89,35660,9,경상북도 포항북구 흥해읍 이인리
2022-07-04,한화 포레나 포항,109.45,49160,2,경상북도 포항북구 흥해읍 이인리
2022-07-04,한화 포레나 포항,84.89,35000,8,경상북도 포항북구 흥해읍 이인리
2022-07-14,한화 포레나 포항,84.52,36035,30,경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,109.45,51490,10,경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,76.00,31350,12,경상북도 포항북구 흥해읍 이인리
2022-07-19,한화 포레나 포항,59.95,25600,15,경상북도 포항북구 흥해읍 이인리
2022-07-24,한화 포레나 포항,84.89,37616,24,경상북도 포항북구 흥해읍 이인리
2022-07-26,한화 포레나 포항,109.45,51590,24,경상북도 포항북구 흥해읍 이인리
2022-07-27,한화 포레나 포항,84.89,36100,11,경상북도 포항북구 흥해읍 이인리
2022-07-29,한화 포레나 포항,84.89,35680,14,경상북도 포항북구 흥해읍 이인리
2022-08-02,한화 포레나 포항,109.45,50860,16,경상북도 포항북구 흥해읍 이인리
2022-08-05,한화 포레나 포항,109.45,50460,21,경상북도 포항북구 흥해읍 이인리
2022-08-11,한화 포레나 포항,84.89,35500,10,경상북도 포항북구 흥해읍 이인리
2022-08-11,한화 포레나 포항,84.89,35500,29,경상북도 포항북구 흥해읍 이인리
2022-08-13,한화 포레나 포항,109.45,50360,9,경상북도 포항북구 흥해읍 이인리
2022-08-16,한화 포레나 포항,84.89,35760,11,경상북도 포항북구 흥해읍 이인리
